Respondent_ID,Age,Gender,Education,Employment,Monthly_Income,Location,Beer_Consumption_per_week,Satisfaction,Favorite_Flavor,Feedback,Preferred_Drinking_Time,Preferred_Snack_with_Beer,Willing_to_Recommend,Age_group
4157,20,Female,Bachelor's,Employed Full-time,,Makati,7,1,IPA,Could be creamier,Afternoon,nan,5,Less than 25
1970,20,Prefer not to say,Primary,Retired,15000,Quezon City,7,2,Ale,"Strong flavor, love it",Evening,Sausages,2,Less than 25
672,58,Female,Primary,Student,40000,Baguio,6,5,Stout,Light but not distinctive,nan,Sausages,3,45-60
4189,18,Non-binary,Doctorate,Employed Full-time,45000,Makati,4,1,IPA,nan,Evening,Sausages,4,Less than 25
667,52,Female,Vocational,Unemployed,30000,Manila,5,3,Lager,nan,Evening,nan,,45-60
4555,45,Male,Bachelor's,Student,20000,Cebu,0,5,Ale,"Strong flavor, love it",Morning,Nuts,2,25-45
1888,26,Female,Bachelor's,Employed Full-time,60000,Davao,0,1,IPA,Could be creamier,Night,nan,3,25-45
3267,63,Male,Vocational,Unemployed,20000,Baguio,0,1,Lager,Perfect for weekends,Night,Sausages,4,Greater than 60
281,28,Non-binary,Master's,Employed Part-time,40000,Makati,2,2,IPA,Too bitter for my taste,Evening,Chips,1,25-45
1720,39,Prefer not to say,Bachelor's,Retired,10000,Cebu,2,4,Lager,Light but not distinctive,nan,Sausages,1,25-45
2948,35,Prefer not to say,Vocational,Retired,10000,Manila,1,5,Ale,Too bitter for my taste,Morning,Sausages,5,25-45
4456,43,Non-binary,Bachelor's,Student,10000,Quezon City,0,3,Ale,Smooth and refreshing,nan,Burger,1,25-45
900,27,Prefer not to say,No formal education,Employed Full-time,25000,Quezon City,3,2,Stout,,Morning,nan,2,25-45
761,21,Prefer not to say,Vocational,Student,,Cebu,7,2,Stout,Perfect for weekends,Morning,nan,3,Less than 25
1907,39,Male,Master's,Employed Part-time,40000,Cebu,3,2,IPA,Smooth and refreshing,Night,Sausages,3,25-45
4043,64,Male,Master's,Self-employed,50000,Cebu,0,3,Ale,"Strong flavor, love it",Morning,Nuts,2,Greater than 60
3824,36,Prefer not to say,Primary,Student,,Quezon City,0,5,IPA,Light but not distinctive,Night,Chips,4,25-45
4139,27,Female,Bachelor's,Retired,15000,Davao,0,5,Stout,Perfect for weekends,Morning,nan,2,25-45
3819,46,Male,Primary,Self-employed,35000,Quezon City,6,5,nan,Affordable,Afternoon,Burger,2,45-60
4301,59,Non-binary,Vocational,Unemployed,10000,Makati,7,5,Stout,"Strong flavor, love it",Afternoon,nan,3,45-60
2594,55,Female,Vocational,Retired,40000,Davao,5,3,Pilsner,Smooth and refreshing,Afternoon,Sausages,,45-60
4165,51,Non-binary,Doctorate,Retired,40000,Makati,1,2,nan,Perfect for weekends,nan,Chips,5,45-60
3032,38,Female,Master's,Student,50000,Manila,0,5,Ale,Could be creamier,Afternoon,Burger,4,25-45
3580,61,Prefer not to say,Bachelor's,Employed Part-time,40000,Cebu,3,5,Ale,Perfect for weekends,Evening,Chips,5,Greater than 60
2833,20,Male,No formal education,Employed Full-time,40000,Makati,3,2,Lager,Light but not distinctive,Evening,Pizza,3,Less than 25
3473,38,Prefer not to say,Bachelor's,Self-employed,100000,Davao,3,3,Stout,Perfect for weekends,nan,Pizza,5,25-45
138,31,Non-binary,Master's,Retired,15000,Cebu,0,2,nan,"Strong flavor, love it",Night,Nuts,,25-45
2181,43,Prefer not to say,Vocational,Student,,Makati,0,3,Stout,Could be creamier,Afternoon,Sausages,4,25-45
2129,26,Female,Master's,Unemployed,10000,Makati,2,5,Lager,Too bitter for my taste,Morning,Burger,4,25-45
3178,57,Female,No formal education,Unemployed,,Cebu,7,1,Pilsner,Light but not distinctive,Afternoon,nan,2,45-60
4586,30,Male,Master's,Unemployed,60000,Manila,2,4,IPA,Affordable,Night,nan,,25-45
4262,48,Non-binary,Vocational,Unemployed,,Baguio,7,2,Lager,Light but not distinctive,Night,Sausages,3,45-60
4345,29,Female,Vocational,Student,20000,Quezon City,4,5,Stout,Affordable,nan,Chips,5,25-45
1332,26,Female,Primary,Unemployed,10000,Quezon City,3,5,Ale,"Strong flavor, love it",Night,Nuts,,25-45
2018,20,Non-binary,Vocational,Student,20000,Davao,2,2,Stout,,nan,Nuts,3,Less than 25
4543,52,Female,Doctorate,Retired,20000,Quezon City,7,5,Stout,Smooth and refreshing,Night,Pizza,1,45-60
2483,20,Male,Master's,Student,100000,Cebu,4,2,Stout,Could be creamier,Afternoon,Chips,5,Less than 25
1359,39,Prefer not to say,Vocational,Student,10000,Quezon City,3,3,Stout,Affordable,Night,Chips,,25-45
1330,42,Male,Primary,Retired,,Baguio,2,2,IPA,Affordable,Evening,nan,3,25-45
2151,41,Male,Bachelor's,Self-employed,30000,Manila,2,2,IPA,Affordable,Morning,Burger,4,25-45
4531,53,Non-binary,Bachelor's,Self-employed,20000,Davao,7,1,Pilsner,Too bitter for my taste,Afternoon,nan,1,45-60
2123,23,Male,Doctorate,Self-employed,15000,Quezon City,4,2,nan,Could be creamier,Morning,Burger,4,Less than 25
3982,24,Female,Primary,Student,15000,Quezon City,2,1,Ale,Perfect for weekends,Afternoon,Chips,2,Less than 25
1253,24,Female,Primary,Self-employed,20000,Baguio,6,5,Stout,Perfect for weekends,Evening,nan,4,Less than 25
3279,22,Female,Bachelor's,Employed Full-time,10000,Davao,7,5,Pilsner,Could be creamier,Evening,Pizza,,Less than 25
3375,56,Non-binary,Secondary,Employed Part-time,45000,Davao,6,1,nan,Affordable,Morning,Chips,3,45-60
2815,43,Male,Bachelor's,Retired,,Davao,7,4,Pilsner,"Strong flavor, love it",Afternoon,Nuts,,25-45
1849,58,Female,Bachelor's,Unemployed,20000,Cebu,4,3,Lager,,Evening,nan,,45-60
3038,58,Prefer not to say,Bachelor's,Student,100000,Makati,0,1,Pilsner,nan,Afternoon,Chips,1,45-60
389,25,Non-binary,Secondary,Employed Part-time,100000,Davao,2,2,IPA,Perfect for weekends,nan,Chips,2,25-45
236,46,Non-binary,Vocational,Student,25000,Baguio,1,5,Stout,Could be creamier,nan,Burger,3,45-60
1078,50,Prefer not to say,Bachelor's,Student,20000,Cebu,1,2,nan,,nan,Nuts,4,45-60
1985,31,Prefer not to say,Doctorate,Employed Part-time,45000,Manila,4,4,Lager,Smooth and refreshing,nan,nan,5,25-45
4364,31,Non-binary,Master's,Employed Full-time,100000,Manila,7,3,Lager,Affordable,Morning,nan,3,25-45
3963,59,Non-binary,Primary,Employed Part-time,35000,Baguio,4,2,Lager,Affordable,Afternoon,Nuts,1,45-60
771,51,Non-binary,Doctorate,Retired,30000,Cebu,1,1,Ale,Light but not distinctive,nan,Pizza,1,45-60
2166,52,Non-binary,Master's,Unemployed,,Quezon City,3,1,Pilsner,Affordable,Morning,Nuts,,45-60
4534,63,Male,Primary,Employed Full-time,20000,Manila,2,1,nan,nan,Afternoon,Pizza,1,Greater than 60
674,32,Non-binary,Bachelor's,Self-employed,30000,Quezon City,5,4,Stout,nan,Morning,Pizza,1,25-45
250,56,Prefer not to say,Doctorate,Employed Part-time,40000,Cebu,7,5,Pilsner,"Strong flavor, love it",Morning,Nuts,4,45-60
1575,51,Non-binary,Bachelor's,Student,,Baguio,6,4,IPA,Light but not distinctive,nan,Nuts,2,45-60
3420,54,Female,Secondary,Retired,100000,Makati,2,3,Stout,Could be creamier,Afternoon,Burger,1,45-60
2082,59,Male,Vocational,Self-employed,30000,Manila,5,5,Lager,nan,Evening,Burger,3,45-60
1824,41,Non-binary,Vocational,Retired,60000,Quezon City,2,4,nan,Too bitter for my taste,nan,nan,4,25-45
4863,23,Prefer not to say,Bachelor's,Student,45000,Manila,4,3,Pilsner,,Night,Burger,3,Less than 25
4545,42,Non-binary,Bachelor's,Employed Full-time,30000,Quezon City,2,1,Pilsner,Too bitter for my taste,nan,Pizza,4,25-45
717,27,Prefer not to say,Secondary,Student,40000,Quezon City,6,4,Ale,Affordable,Morning,nan,5,25-45
4904,64,Female,Secondary,Employed Full-time,,Makati,6,4,Stout,Affordable,nan,Sausages,1,Greater than 60
2049,31,Male,Master's,Retired,25000,Makati,1,3,IPA,"Strong flavor, love it",Morning,Nuts,5,25-45
4179,43,Prefer not to say,Doctorate,Retired,20000,Davao,6,5,Pilsner,nan,nan,Sausages,2,25-45
2725,24,Prefer not to say,No formal education,Unemployed,20000,Makati,2,2,nan,Perfect for weekends,Evening,Chips,5,Less than 25
1461,33,Male,Vocational,Unemployed,35000,Quezon City,2,3,Pilsner,Light but not distinctive,nan,Pizza,1,25-45
1669,40,Non-binary,Secondary,Retired,30000,Quezon City,1,1,Pilsner,Smooth and refreshing,Morning,Sausages,4,25-45
2757,46,Non-binary,Primary,Employed Part-time,50000,Cebu,6,3,Lager,"Strong flavor, love it",Evening,Sausages,5,45-60
2001,34,Female,Bachelor's,Employed Part-time,45000,Baguio,2,4,Lager,Light but not distinctive,Evening,Nuts,5,25-45
4572,51,Prefer not to say,Doctorate,Employed Part-time,45000,Manila,1,5,Stout,Too bitter for my taste,Evening,Chips,1,45-60
4614,60,Non-binary,No formal education,Employed Part-time,30000,Quezon City,0,5,Stout,Light but not distinctive,Night,nan,,45-60
405,59,Male,Bachelor's,Employed Part-time,50000,Baguio,4,4,Stout,,Evening,Chips,,45-60
385,53,Female,Bachelor's,Retired,100000,Cebu,3,1,IPA,"Strong flavor, love it",Morning,Sausages,,45-60
4720,31,Male,Bachelor's,Employed Full-time,40000,Makati,0,2,IPA,,nan,Sausages,,25-45
2153,42,Female,Primary,Employed Full-time,15000,Quezon City,2,5,Ale,Too bitter for my taste,Morning,Sausages,3,25-45
1634,30,Male,Vocational,Retired,100000,Manila,4,4,Lager,"Strong flavor, love it",Night,Burger,2,25-45
4815,45,Male,Bachelor's,Student,30000,Makati,0,5,Pilsner,"Strong flavor, love it",nan,nan,5,25-45
3926,64,Prefer not to say,Master's,Unemployed,30000,Quezon City,4,1,Ale,Affordable,Morning,Nuts,4,Greater than 60
4159,30,Male,No formal education,Unemployed,50000,Makati,7,2,nan,Smooth and refreshing,Night,Chips,4,25-45
224,55,Prefer not to say,Primary,Self-employed,20000,Manila,5,5,Pilsner,Light but not distinctive,Evening,Burger,1,45-60
2194,61,Female,Bachelor's,Retired,20000,Quezon City,2,5,Lager,Affordable,Night,Burger,2,Greater than 60
3137,19,Non-binary,Bachelor's,Employed Part-time,40000,Makati,1,5,Pilsner,Too bitter for my taste,Evening,Pizza,5,Less than 25
4470,27,Male,Primary,Student,40000,Makati,7,3,Pilsner,nan,nan,Pizza,5,25-45
1825,25,Female,Secondary,Retired,20000,Quezon City,0,3,nan,Light but not distinctive,nan,Pizza,4,25-45
4830,57,Male,Master's,Retired,45000,Baguio,2,3,nan,Perfect for weekends,Night,nan,5,45-60
798,55,Non-binary,Master's,Retired,45000,Manila,6,2,Lager,Too bitter for my taste,Morning,Chips,3,45-60
2872,32,Female,Secondary,Self-employed,100000,Manila,4,1,nan,Light but not distinctive,Night,Sausages,1,25-45
10,28,Male,Doctorate,Employed Part-time,15000,Baguio,5,4,Pilsner,Smooth and refreshing,Morning,Burger,1,25-45
1945,29,Male,No formal education,Employed Full-time,15000,Davao,3,2,Stout,"Strong flavor, love it",Night,Pizza,1,25-45
1839,28,Female,Master's,Self-employed,45000,Cebu,3,2,Lager,Perfect for weekends,Morning,nan,4,25-45
256,42,Non-binary,No formal education,Student,35000,Manila,6,4,Lager,,Night,Sausages,2,25-45
4486,37,Male,Doctorate,Unemployed,50000,Cebu,5,2,Stout,Could be creamier,Afternoon,Pizza,1,25-45
4986,48,Prefer not to say,Bachelor's,Self-employed,100000,Manila,4,2,Stout,,Morning,Pizza,4,45-60
1582,64,Male,Doctorate,Self-employed,50000,Baguio,1,3,Stout,Affordable,Morning,Chips,1,Greater than 60
2957,35,Non-binary,Secondary,Student,60000,Baguio,7,2,Lager,nan,Night,Burger,2,25-45
925,57,Male,Vocational,Retired,25000,Manila,0,5,IPA,Too bitter for my taste,Afternoon,Chips,3,45-60
4656,44,Female,Secondary,Student,20000,Makati,4,3,nan,,Night,Sausages,1,25-45
2509,49,Prefer not to say,Vocational,Self-employed,45000,Davao,1,2,nan,Could be creamier,Afternoon,Nuts,5,45-60
3776,27,Male,No formal education,Unemployed,,Davao,5,5,Lager,Perfect for weekends,nan,Burger,5,25-45
4137,26,Prefer not to say,Vocational,Unemployed,40000,Davao,1,5,Stout,Light but not distinctive,Evening,nan,3,25-45
2780,60,Male,Primary,Retired,15000,Cebu,0,4,Stout,Smooth and refreshing,Night,Sausages,,45-60
540,26,Non-binary,Master's,Employed Full-time,10000,Baguio,4,1,nan,Too bitter for my taste,Afternoon,Chips,2,25-45
2746,40,Female,Primary,Employed Full-time,30000,Quezon City,2,5,Pilsner,"Strong flavor, love it",Evening,Chips,4,25-45
4726,59,Prefer not to say,Master's,Unemployed,15000,Cebu,2,3,Pilsner,Affordable,Afternoon,Sausages,1,45-60
1146,21,Non-binary,Bachelor's,Retired,30000,Baguio,3,5,Ale,,Morning,Nuts,3,Less than 25
4469,41,Female,Master's,Employed Part-time,20000,Makati,7,5,Lager,Too bitter for my taste,Night,Burger,5,25-45
668,36,Male,No formal education,Self-employed,20000,Quezon City,3,3,Pilsner,"Strong flavor, love it",Afternoon,Chips,,25-45
3020,27,Prefer not to say,Bachelor's,Employed Part-time,35000,Davao,6,2,Lager,Affordable,Evening,nan,2,25-45
358,20,Female,Master's,Employed Part-time,50000,Makati,7,3,IPA,Light but not distinctive,Morning,Burger,2,Less than 25
2832,31,Non-binary,Master's,Retired,35000,Manila,3,4,Ale,Too bitter for my taste,Evening,Nuts,4,25-45
2784,63,Female,Primary,Employed Full-time,50000,Cebu,0,2,Lager,Too bitter for my taste,Night,Nuts,3,Greater than 60
1354,42,Female,Bachelor's,Unemployed,20000,Quezon City,1,1,Stout,Light but not distinctive,Evening,Nuts,2,25-45
471,56,Prefer not to say,Secondary,Employed Full-time,100000,Cebu,6,4,Stout,Perfect for weekends,Night,Pizza,3,45-60
2704,37,Female,No formal education,Self-employed,30000,Cebu,4,2,Ale,Could be creamier,Afternoon,Burger,,25-45
3331,25,Prefer not to say,Master's,Employed Part-time,20000,Quezon City,7,5,Pilsner,Too bitter for my taste,Evening,Nuts,2,25-45
3638,28,Prefer not to say,Doctorate,Retired,35000,Davao,4,1,Lager,nan,Night,Burger,,25-45
1397,53,Non-binary,No formal education,Retired,100000,Quezon City,2,2,Stout,Affordable,Night,Burger,5,45-60
3585,21,Non-binary,No formal education,Retired,35000,Manila,0,3,Ale,Smooth and refreshing,nan,nan,3,Less than 25
4714,50,Prefer not to say,Secondary,Employed Part-time,15000,Makati,4,4,Ale,Smooth and refreshing,Evening,Pizza,4,45-60
3377,56,Non-binary,Primary,Retired,50000,Makati,2,2,nan,Perfect for weekends,Morning,Nuts,5,45-60
1257,20,Male,Primary,Student,40000,Cebu,0,2,nan,Light but not distinctive,Afternoon,Sausages,3,Less than 25
3513,45,Prefer not to say,Bachelor's,Unemployed,,Cebu,1,1,Stout,Smooth and refreshing,Night,nan,4,25-45
1251,45,Female,Doctorate,Employed Part-time,15000,Baguio,2,4,nan,"Strong flavor, love it",Night,Burger,4,25-45
4299,33,Female,Master's,Employed Full-time,20000,Manila,5,4,Lager,Could be creamier,Morning,Burger,1,25-45
3285,26,Prefer not to say,Vocational,Self-employed,15000,Cebu,1,4,nan,Light but not distinctive,Evening,Chips,5,25-45
2934,27,Female,Doctorate,Employed Full-time,30000,Baguio,3,1,Pilsner,Light but not distinctive,Afternoon,Sausages,5,25-45
4176,52,Prefer not to say,Secondary,Employed Full-time,25000,Cebu,3,4,Stout,Affordable,nan,Sausages,4,45-60
1853,49,Prefer not to say,No formal education,Employed Full-time,50000,Manila,2,1,Lager,,Afternoon,Pizza,2,45-60
2106,29,Non-binary,Doctorate,Student,40000,Cebu,2,1,IPA,,nan,Pizza,5,25-45
134,20,Non-binary,Vocational,Employed Part-time,,Cebu,0,5,Ale,Smooth and refreshing,Morning,Sausages,1,Less than 25
929,58,Prefer not to say,Secondary,Employed Part-time,40000,Baguio,7,4,nan,Could be creamier,Afternoon,Pizza,1,45-60
824,33,Non-binary,Bachelor's,Employed Full-time,30000,Cebu,4,4,Stout,Perfect for weekends,Evening,Burger,3,25-45
4772,42,Prefer not to say,Vocational,Employed Full-time,45000,Baguio,7,1,Lager,,Afternoon,Nuts,3,25-45
1532,47,Male,Bachelor's,Employed Part-time,45000,Davao,7,2,IPA,"Strong flavor, love it",Morning,Burger,5,45-60
1215,49,Female,Primary,Unemployed,15000,Baguio,5,1,Pilsner,,nan,Nuts,5,45-60
505,20,Male,Vocational,Employed Part-time,10000,Makati,6,1,Stout,Light but not distinctive,Afternoon,Chips,2,Less than 25
4286,47,Non-binary,Secondary,Employed Part-time,,Baguio,4,5,Ale,Could be creamier,nan,nan,3,45-60
1997,37,Female,Doctorate,Employed Full-time,15000,Makati,2,1,nan,Perfect for weekends,Morning,nan,1,25-45
3073,35,Prefer not to say,No formal education,Employed Full-time,,Quezon City,4,5,nan,Perfect for weekends,Evening,Pizza,5,25-45
1959,53,Female,No formal education,Self-employed,35000,Manila,2,1,Stout,"Strong flavor, love it",Night,Chips,2,45-60
1385,57,Prefer not to say,Master's,Self-employed,100000,Quezon City,7,2,IPA,Light but not distinctive,Evening,Pizza,3,45-60
895,52,Male,Vocational,Employed Part-time,40000,Quezon City,3,1,Ale,Too bitter for my taste,Evening,Sausages,,45-60
456,54,Non-binary,Secondary,Employed Part-time,60000,Makati,3,5,Lager,Too bitter for my taste,Night,Sausages,5,45-60
4869,20,Male,Secondary,Unemployed,10000,Baguio,5,4,Stout,Smooth and refreshing,Morning,Chips,2,Less than 25
3710,22,Female,Vocational,Self-employed,,Davao,3,4,nan,Could be creamier,Afternoon,Burger,4,Less than 25
4849,54,Male,Vocational,Self-employed,,Quezon City,4,4,Stout,Perfect for weekends,nan,nan,3,45-60
4269,56,Prefer not to say,Master's,Student,,Baguio,0,2,Stout,Too bitter for my taste,Afternoon,Nuts,2,45-60
3523,51,Prefer not to say,No formal education,Student,100000,Makati,5,5,IPA,"Strong flavor, love it",Evening,Nuts,,45-60
4135,39,Non-binary,Primary,Employed Part-time,25000,Davao,7,4,Stout,nan,Afternoon,nan,3,25-45
3603,56,Female,Master's,Student,35000,Quezon City,4,3,Ale,Affordable,Afternoon,Sausages,,45-60
714,64,Male,Vocational,Employed Part-time,25000,Manila,6,5,Lager,nan,Night,Sausages,,Greater than 60
4187,35,Female,Secondary,Student,40000,Cebu,4,3,Ale,Perfect for weekends,Night,Nuts,2,25-45
2215,38,Prefer not to say,Secondary,Employed Part-time,60000,Baguio,2,3,IPA,Smooth and refreshing,Night,Burger,5,25-45
2924,41,Male,Primary,Student,20000,Manila,5,3,Lager,Smooth and refreshing,Morning,Chips,,25-45
1811,32,Female,No formal education,Self-employed,10000,Makati,7,3,Stout,,Evening,Chips,5,25-45
3487,45,Male,Doctorate,Retired,10000,Cebu,4,2,Lager,Affordable,Night,Pizza,5,25-45
3142,38,Prefer not to say,No formal education,Employed Full-time,,Baguio,0,3,Stout,Perfect for weekends,Evening,Sausages,5,25-45
1828,34,Non-binary,Master's,Retired,60000,Makati,6,5,Lager,Light but not distinctive,Evening,Sausages,2,25-45
1156,57,Prefer not to say,Secondary,Employed Part-time,60000,Manila,3,1,Ale,Perfect for weekends,Afternoon,Burger,,45-60
1325,31,Female,Secondary,Employed Part-time,45000,Quezon City,2,3,Pilsner,Too bitter for my taste,Night,Sausages,5,25-45
4313,64,Female,Secondary,Self-employed,40000,Baguio,3,5,Ale,"Strong flavor, love it",Evening,Chips,5,Greater than 60
511,61,Male,Master's,Employed Part-time,10000,Baguio,1,4,Stout,Light but not distinctive,Night,Pizza,1,Greater than 60
1681,30,Female,Bachelor's,Retired,30000,Quezon City,5,5,Pilsner,Could be creamier,Night,Chips,2,25-45
500,50,Non-binary,No formal education,Retired,25000,Quezon City,5,4,Stout,"Strong flavor, love it",Morning,Nuts,4,45-60
4765,43,Non-binary,Vocational,Employed Part-time,15000,Quezon City,6,3,Stout,"Strong flavor, love it",Morning,Sausages,3,25-45
1857,45,Male,Master's,Retired,,Baguio,7,3,Ale,Could be creamier,Morning,Chips,2,25-45
1389,57,Male,No formal education,Self-employed,100000,Quezon City,7,5,nan,"Strong flavor, love it",Afternoon,nan,5,45-60
3720,63,Male,Bachelor's,Employed Full-time,20000,Cebu,4,4,Pilsner,"Strong flavor, love it",Night,Sausages,,Greater than 60
2387,29,Prefer not to say,No formal education,Employed Part-time,25000,Cebu,6,3,IPA,,Evening,Sausages,4,25-45
3237,45,Non-binary,Vocational,Student,35000,Davao,1,4,Pilsner,Smooth and refreshing,nan,Burger,1,25-45
1541,31,Female,Secondary,Employed Part-time,15000,Quezon City,4,5,Ale,Smooth and refreshing,Afternoon,Burger,5,25-45
1218,40,Non-binary,Doctorate,Employed Full-time,,Davao,6,3,Ale,Could be creamier,Evening,Sausages,1,25-45
2682,57,Non-binary,Bachelor's,Employed Full-time,20000,Baguio,7,3,Lager,Affordable,Morning,Nuts,2,45-60
2994,58,Prefer not to say,Doctorate,Employed Part-time,40000,Baguio,7,4,IPA,Perfect for weekends,Afternoon,Chips,3,45-60
1192,61,Female,Primary,Employed Full-time,30000,Makati,6,1,IPA,Smooth and refreshing,nan,Burger,1,Greater than 60
1543,21,Non-binary,No formal education,Student,25000,Makati,3,1,Lager,Affordable,nan,Burger,2,Less than 25
3302,64,Prefer not to say,No formal education,Employed Part-time,35000,Quezon City,5,5,Stout,Light but not distinctive,Afternoon,Sausages,5,Greater than 60
3325,19,Female,No formal education,Unemployed,,Baguio,3,3,Lager,,Night,Nuts,4,Less than 25
2540,56,Non-binary,Bachelor's,Student,60000,Baguio,0,3,IPA,Light but not distinctive,Evening,nan,3,45-60
954,41,Male,Secondary,Unemployed,15000,Baguio,5,4,Pilsner,"Strong flavor, love it",Night,Burger,3,25-45
